,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,target,AveMonthSpend
1370,12440,,Francisco,A,Chandra,,2084 Ahwanee Lane,,Burbank,California,United States,91502,146-555-0144,1956-10-12,Partial College,Clerical,M,M,1,1,0,1,60397,0,72
1371,12441,,Trevor,,Simmons,,5221 Del Vista Court,,Berkeley,California,United States,94704,146-555-0139,1957-11-21,Partial College,Clerical,M,M,1,1,0,1,59458,0,68
1372,12442,,Allison,,Richardson,,4344 Azoras Cir,,Burbank,California,United States,91502,618-555-0124,1957-08-04,Partial College,Clerical,F,M,1,1,0,1,41673,0,49
1373,12443,,Garrett,,James,,6190 Terra Granada,,Burbank,California,United States,91502,744-555-0130,1957-05-22,Partial College,Clerical,M,M,1,1,0,1,41772,0,67
1374,12444,,Mackenzie,,Phillips,,6685 Rosina Court,,Metchosin,British Columbia,Canada,V9,372-555-0117,1957-04-22,Partial College,Clerical,F,M,1,1,0,1,51783,0,51
1375,12445,,Cameron,T,Taylor,,5083 Bates Court,,Oregon City,Oregon,United States,97045,694-555-0145,1957-03-27,Partial College,Clerical,M,M,1,1,0,1,55171,0,76
1376,12446,,Jasmine,M,Hall,,5366 Clayton Way,,La Jolla,California,United States,92806,147-555-0117,1957-08-03,Partial College,Clerical,F,M,1,1,0,1,36064,0,37
1377,12447,,Carson,A,Hayes,,6799 El Camino Dr.,,Port Hammond,British Columbia,Canada,V6B 3P7,137-555-0160,1957-10-24,Partial College,Clerical,M,M,1,1,0,1,57127,0,69
1378,12448,,Hailey,,Cox,,8203 Courtland Drive,,Lebanon,Oregon,United States,97355,391-555-0176,1958-05-20,Graduate Degree,Skilled Manual,F,S,1,0,0,4,73977,1,47
1379,12449,,Dylan,J,Brown,,549 Via Appia,,Port Hammond,British Columbia,Canada,V6B 3P7,480-555-0194,1958-03-09,Graduate Degree,Skilled Manual,M,S,1,0,0,4,103544,0,78
1380,12450,,Cody,K,Cook,,7084 Catanzaro Way,,Imperial Beach,California,United States,91932,807-555-0125,1958-09-23,Graduate Degree,Skilled Manual,M,M,1,0,0,4,83815,1,83
1381,12451,,Anna,K,Simmons,,6793 Longview Road,,Vancouver,British Columbia,Canada,V7L 4J4,242-555-0193,1958-08-10,Graduate Degree,Skilled Manual,F,S,1,0,0,4,83439,0,49
1382,12453,,Madison,,Bennett,,4742 Granada Dr.,,W. Linn,Oregon,United States,97068,127-555-0115,1958-05-10,Graduate Degree,Skilled Manual,F,S,1,0,0,4,98759,0,47
1383,12454,,Samuel,K,Griffin,,4074 Northwood Dr,,Bremerton,Washington,United States,98312,884-555-0114,1959-03-02,Graduate Degree,Skilled Manual,M,M,1,0,0,4,91239,0,82
1384,12455,,Benjamin,,Lewis,,3420 Weber Bryan Pl.,,Mill Valley,California,United States,94941,763-555-0144,1959-04-10,Graduate Degree,Skilled Manual,M,M,1,0,0,4,100780,0,83
1385,12456,,Thomas,,Chen,,2530 Spring Hill Road,,Burien,Washington,United States,98168,860-555-0179,1959-08-16,Graduate Degree,Skilled Manual,M,M,1,0,0,4,101125,1,82
1386,12457,,Misty,H,Rai,,1094 Loveridge Circle,,Beaverton,Oregon,United States,97005,619-555-0134,1959-09-02,Graduate Degree,Skilled Manual,F,S,1,0,0,4,98753,0,47
1387,12459,,Stefanie,L,Rodriguez,,1293 Silverwood Drive,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0182,1968-09-13,Bachelors ,Clerical,F,S,0,0,1,1,49997,1,52
1388,12461,,Ruth,A,Suri,,Westheimer Straße 9292,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0114,1968-02-28,Graduate Degree,Clerical,F,M,1,0,0,0,71934,0,59
1389,12462,,Levi,J,Suri,,Zollhof 6866,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0180,1968-06-11,Graduate Degree,Clerical,M,M,1,0,0,0,72867,0,79
1390,12463,,Todd,,Huang,,4369 Carpetta Circle,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0114,1968-11-23,Graduate Degree,Clerical,M,M,1,0,0,0,67903,0,78
1391,12464,,Jared,,Cook,,"646, place du Tertre",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0112,1967-10-15,High School,Manual,M,S,1,1,3,3,21281,1,91
1392,12465,,Cassandra,P,Patel,,8374 Vista Del Diablo,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0134,1967-02-23,Partial College,Manual,F,M,1,1,1,1,31899,0,52
1393,12466,,Willie,D,He,,"11, rue du Puits Dixme",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0159,1967-04-26,Partial College,Manual,M,M,1,1,1,1,26581,0,85
1394,12467,,Jennifer,L,Jones,,"2, place de la République",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0197,1967-04-07,Partial College,Manual,F,S,0,1,1,1,30403,0,47
1395,12468,,Wayne,,Nath,,"95, avenue de l´ Union Centrale",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0142,1967-10-25,Bachelors ,Clerical,M,M,1,0,1,1,72357,1,89
1396,12469,,Shane,D,Srini,,Haberstr 5776,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0163,1966-08-21,High School,Manual,M,M,1,1,1,1,11612,0,72
1397,12471,,Lacey,,Zeng,,Rehstr 1346,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0167,1967-05-14,Bachelors ,Clerical,F,M,1,0,0,0,38355,0,43
1398,12473,,Sergio,,Sai,,9790 Deer Creek Lane,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0122,1966-11-15,Bachelors ,Skilled Manual,M,M,1,1,1,1,57861,0,91
1399,12474,,Tammy,,Chandra,,"2, place Beaubernard",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0148,1966-12-22,Bachelors ,Skilled Manual,F,M,1,2,1,1,62665,0,64
1400,12476,,Rodney,R,Jimenez,,4977 Candlestick Dr.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0152,1965-02-06,High School,Manual,M,S,1,0,2,2,21829,1,82
1401,12479,,Priscilla,J,Tang,,Im Himmelsweg 89,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0159,1965-05-12,Bachelors ,Skilled Manual,F,M,1,2,1,1,46023,0,59
1402,12480,,Meredith,,Alvarez,,"20, rue Saint-Lazare",,Lille,Nord,France,59000,1 (11) 500 555-0172,1964-04-16,Partial High School,Manual,F,S,1,1,2,5,10809,0,50
1403,12481,,Victor,L,Diaz,,Hüttenstr 95,,Berlin,Nordrhein-Westfalen,Germany,10501,1 (11) 500 555-0121,1964-09-07,Partial High School,Manual,M,S,1,1,2,5,17253,1,72
1404,12482,,Jerome,,Browning,,"2, rue de Fontfroide",,Orly,Val de Marne,France,94310,1 (11) 500 555-0146,1964-03-06,Partial High School,Manual,M,S,1,1,2,3,26433,1,82
1405,12483,,Amanda,,Perez,,"194, boulevard Tremblay",,Roubaix,Nord,France,59100,1 (11) 500 555-0112,1964-04-04,High School,Manual,F,S,1,2,2,2,17281,0,47
1406,12484,,Lori,,Suarez,,Zollstr 8,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0115,1964-04-03,High School,Manual,F,S,1,2,2,2,18296,1,47
1407,12485,,Veronica,J,Subram,,"6, rue Saint-Lazare",,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0127,1964-03-25,High School,Manual,F,S,1,0,3,3,14937,1,58
1408,12486,,Kristen,D,Ye,,579 Meager Dr.,# 1,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0146,1964-02-10,High School,Manual,F,S,1,0,3,3,12531,0,58
1409,12487,,Willie,,Zhu,,Conesweg 621,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0128,1964-04-06,High School,Manual,M,S,1,0,3,3,18400,1,87
1410,12488,,Jay,,Garcia,,"95, avenue de l´ Union Centrale",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0166,1963-05-12,High School,Manual,M,S,1,2,3,3,25768,1,93
1411,12489,,Wayne,T,Rai,,"17, rue de Maubeuge",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0190,1966-10-25,Bachelors ,Professional,M,M,1,0,0,0,61157,0,74
1412,12490,,Trisha,C,He,,"98bis, boulevard du Montparnasse",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0131,1966-07-28,Bachelors ,Professional,F,M,0,0,0,0,63635,0,51
1413,12491,,Alvin,,Huang,,3960 Temple Drive,#304,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0192,1966-02-06,Bachelors ,Professional,M,M,1,0,0,0,78670,0,80
1414,12492,,Brittany,,Price,,3845 Mt. Dell Drive,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0110,1966-09-04,Graduate Degree,Skilled Manual,F,S,0,0,0,0,90179,1,46
1415,12493,,Dwayne,C,Vazquez,,Zollhof 4822,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0169,1965-06-23,Bachelors ,Professional,M,M,1,0,0,0,77700,1,78
1416,12494,,Abby,,Sandberg,,"208, chaussée de Tournai",,Versailles,Yveline,France,78000,1 (11) 500 555-0148,1964-08-18,Partial College,Clerical,F,M,0,2,2,2,51018,1,64
1417,12495,,Lucas,L,Miller,,Postenweg 3138,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0131,1964-03-15,Partial College,Clerical,M,S,1,2,2,2,54338,1,92
1418,12496,,Melanie,C,Cox,,7547 Delta Fair Blvd.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0110,1964-01-23,Bachelors ,Skilled Manual,F,M,1,0,0,1,51485,0,48
1419,12497,,Ashlee,M,Kumar,,Pflugstr 2464,,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0192,1963-09-22,Bachelors ,Skilled Manual,F,M,1,0,0,1,43308,0,49
1420,12500,,Kathleen,M,Vazquez,,Alderweg 7247,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0157,1979-02-13,Partial College,Clerical,F,S,1,1,3,3,33211,0,61
1421,12501,,Cory,E,Sai,,Am Gallberg 65,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0131,1979-09-13,Partial College,Clerical,M,S,1,1,3,3,60573,1,100
1422,12502,,Darren,,Sanchez,,7444 Margo Drive,,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0193,1979-11-18,Partial College,Clerical,M,S,1,2,3,3,67750,1,100
1423,12503,,Casey,D,Shen,,7709 Redhead Way,,York,England,United Kingdom,YO15,1 (11) 500 555-0148,1979-08-20,Partial College,Clerical,F,S,1,2,3,3,52420,1,66
1424,12504,,Arthur,A,Gutierrez,,3859 Argyll Ave,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0113,1963-02-20,Bachelors ,Skilled Manual,M,M,1,0,0,1,50813,0,73
1425,12505,,Dalton,J,Martin,,7158 Waterview Place,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0172,1963-02-03,Bachelors ,Skilled Manual,M,M,1,0,0,1,49960,1,72
1426,12506,,Preston,J,Sanchez,,2823 Pheasant Court,,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0179,1963-07-02,Bachelors ,Skilled Manual,M,M,1,0,0,1,70108,0,78
1427,12507,,Ian,,Bell,,Karl Liebknecht str 466,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0118,1962-09-26,Partial College,Clerical,M,M,1,1,0,1,50454,0,73
1428,12508,,Nichole,,Anand,,2988 Buckingham Dr.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0143,1962-08-01,Bachelors ,Skilled Manual,F,M,1,0,0,1,53358,0,49
1429,12509,,Marc,,Ferrier,,"11, rue Saint Denis",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0118,1962-02-19,Bachelors ,Skilled Manual,M,M,1,0,0,1,61208,1,75
1430,12510,,Roberto,,Sanz,,"1, rue de Courtaboeuf",,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0177,1962-11-20,Bachelors ,Skilled Manual,M,M,1,1,0,1,55848,1,76
1431,12511,,Grant,,Chander,,"35, avenue des Laurentides",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0117,1978-03-17,Partial College,Clerical,M,S,1,2,3,3,61333,1,96
1432,12512,,Carolyn,A,Gomez,,Wasserstr 63,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0197,1978-05-22,Partial College,Clerical,F,M,0,2,3,3,61304,0,69
1433,12513,Mr.,Austin,,Thompson,,2754 Stanbridge Ct.,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0139,1978-03-20,Partial College,Clerical,M,S,1,3,4,4,61694,1,107
1434,12515,,Shelby,,Bailey,,"111, rue des Pyrenees",,Roubaix,Nord,France,59100,1 (11) 500 555-0195,1977-06-03,Partial College,Clerical,F,S,1,1,0,0,37270,0,44
1435,12516,,Shawna,H,Chander,,Buergermeister-ulrich-str 888,,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0182,1977-05-27,Partial College,Clerical,F,S,0,1,0,0,48330,0,43
1436,12517,,Alexa,,Watson,,Residenz Straße 98,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0191,1977-08-25,Partial College,Clerical,F,S,0,1,0,0,46325,0,45
1437,12518,,Jacquelyn,,Dominguez,,Werftstr 544,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0134,1977-09-27,Partial College,Clerical,F,S,0,1,0,0,44742,0,42
1438,12520,,Seth,R,Jackson,,"9, avenue de l´ Union Centrale",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0165,1976-11-25,High School,Manual,M,S,0,1,0,0,16312,0,51
1439,12521,,Meredith,,Dominguez,,Kurfürstenstr 74,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0190,1975-01-12,Partial High School,Manual,F,S,0,2,0,0,21814,0,40
1440,12522,,Brandy,,Sanchez,,"882, place du Tertre",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0197,1976-09-07,High School,Manual,F,S,0,1,0,0,17194,0,38
1441,12523,,Steve,C,Wagner,,"8188, chaussée de Tournai",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0164,1976-12-03,High School,Manual,M,S,0,1,0,0,12549,0,61
1442,12524,,Kate,,Shan,,"312, rue Villedo",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0191,1975-01-24,Partial College,Clerical,F,S,1,1,0,0,52163,1,44
1443,12525,,Chelsea,,Rodriguez,,5444 Bohon Circle,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0111,1975-04-28,Bachelors ,Skilled Manual,F,M,1,0,1,1,52267,0,54
1444,12526,,Michele,C,Suarez,,5549 Bluejay Dr.,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0147,1975-05-19,Bachelors ,Skilled Manual,F,M,1,0,1,1,45579,0,52
1445,12527,,José,,Rodriguez,,1686 Willow Drive,,Burbank,California,United States,91502,821-555-0115,1959-11-24,Graduate Degree,Skilled Manual,M,M,1,0,0,4,106986,1,88
1446,12528,,Devin,L,Wilson,,5958 Meadow Glen Way,,Spokane,Washington,United States,99202,216-555-0140,1959-03-02,Graduate Degree,Skilled Manual,M,S,1,0,0,4,101965,1,74
1447,12530,,Isabel,S,Coleman,,6398 Haviland Place,,Shawnee,British Columbia,Canada,V9B 2C3,909-555-0115,1972-05-26,Partial College,Clerical,F,S,1,2,4,4,49040,1,73
1448,12532,,Jose,H,Carter,,4420 Tuolumne St.,,Metchosin,British Columbia,Canada,V9,508-555-0175,1973-03-09,Graduate Degree,Skilled Manual,M,M,1,0,0,0,73885,0,82
1449,12533,,Luis,T,Washington,,5351 Maryland Drive,,Walla Walla,Washington,United States,99362,150-555-0115,1940-11-07,Graduate Degree,Management,M,M,1,4,2,2,185123,0,113
1450,12534,,Katie,,Shan,,"11, quai de l´ Iton",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0136,1962-06-15,Graduate Degree,Manual,F,M,1,0,0,1,32779,0,45
1451,12535,,Clifford,A,Kapoor,,Postenweg 4642,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0148,1962-02-18,Bachelors ,Manual,M,S,1,0,0,1,26547,1,57
1452,12536,,Javier,,Dominguez,,Buergermeister-ulrich-str 6,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0118,1961-06-17,Bachelors ,Manual,M,M,1,0,0,1,18459,1,68
1453,12537,,Terrence,,Luo,,"851, rue Henri Gagnon",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0171,1961-03-18,Bachelors ,Manual,M,M,1,0,0,1,33755,0,69
1454,12538,,Paula,,Blanco,,Marketplatz 7935,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0180,1961-08-21,Graduate Degree,Clerical,F,M,1,0,0,1,53422,0,47
1455,12540,,Levi,S,Sara,,9527 Onley Dr.,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0166,1936-09-06,Graduate Degree,Clerical,M,M,1,0,0,1,64331,0,60
1456,12541,,Jonathan,W,Zhang,,"47, impasse Ste-Madeleine",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0164,1962-10-04,Graduate Degree,Clerical,M,M,1,0,0,4,71575,1,77
1457,12543,,Ruben,,Alvarez,,"8, rue de la Comédie",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0112,1958-01-20,Bachelors ,Manual,M,M,1,0,0,1,29966,0,68
1458,12544,,Bruce,E,Jordan,,Heiderplatz 948,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0131,1958-03-27,Bachelors ,Manual,M,M,1,0,0,1,29332,0,67
1459,12545,,Marc,D,Ruiz,,9963 Pacific,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0142,1957-03-04,Partial College,Manual,M,M,1,0,0,1,23828,0,63
1460,12546,,Clarence,,Andersen,,Knaackstr 442,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0184,1956-11-16,Bachelors ,Clerical,M,S,1,0,0,1,26645,0,57
1461,12547,,Bradley,,Nara,,"2, avenue des Champs-Elysées",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0174,1956-10-28,Bachelors ,Clerical,M,M,1,0,0,1,29603,0,65
1462,12548,,Alexandra,,Collins,,Pflugstr 85,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0132,1955-02-07,Partial College,Manual,F,S,1,0,0,2,32492,0,42
1463,12549,,Donna,,Xie,,"3398, avenue de l´Europe",,Paris,Seine (Paris),France,75003,1 (11) 500 555-0118,1955-02-07,Partial College,Manual,F,S,1,1,0,2,21755,0,47
1464,12551,,Julio,,Ramos,,7053 Laurel Dr.,,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0169,1937-12-03,Bachelors ,Clerical,M,M,1,0,0,1,46162,0,66
1465,12552,,Bruce,,Torres,,"1, rue Ste-Honoré",,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0128,1938-09-12,Bachelors ,Clerical,M,M,1,0,0,1,40691,0,62
1466,12553,,Toni,C,Fernandez,,"8, rue des Ecoles",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0189,1938-09-23,Bachelors ,Clerical,F,M,1,0,0,1,27087,0,34
1467,12554,,Barry,O,Rodriguez,,2624 Pome Court,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0194,1938-03-02,Graduate Degree,Clerical,M,M,1,0,0,1,73381,0,67
1468,12555,,Edgar,K,Malhotra,,"2, rue de Cambrai",,Roubaix,Nord,France,59100,1 (11) 500 555-0191,1939-02-02,Bachelors ,Clerical,M,M,1,1,0,2,26656,0,60
1469,12556,,Manuel,R,Kapoor,,Residenz Straße 244,,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0158,1939-08-12,Bachelors ,Clerical,M,M,1,1,0,2,30226,0,58
1470,12557,,Phillip,A,Lopez,,"100, rue Descartes",,Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0155,1940-06-24,Bachelors ,Clerical,M,M,1,1,0,2,39176,0,56
1471,12558,,Amanda,,Evans,,Parise Straße 1551,,Bottrop,Nordrhein-Westfalen,Germany,46236,1 (11) 500 555-0115,1940-09-07,Bachelors ,Clerical,F,M,1,0,0,1,45060,0,44
1472,12559,,Emmanuel,R,Lopez,,1019 Mt. Davidson Court,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0167,1940-11-01,Bachelors ,Clerical,M,M,1,0,0,1,38072,0,61
1473,12560,,Mandy,M,Gao,,7398 Winter Lane,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0167,1940-01-01,Bachelors ,Clerical,F,M,1,0,0,1,22362,0,42
1474,12561,,Trisha,,Lin,,"91, rue de Maubeuge",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0112,1941-07-19,Partial College,Manual,F,S,1,1,0,2,14154,0,34
1475,12563,,Alejandro,L,Lin,,9420 Blizzard Ave.,,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0155,1941-04-11,Bachelors ,Clerical,M,M,1,0,0,1,65193,0,66
1476,12564,,Marshall,E,Yang,,4827 Seawind Dr.,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0157,1941-03-09,Bachelors ,Clerical,M,M,1,0,0,1,57280,0,63
1477,12566,,Omar,,Yang,,4970 B Way,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0115,1942-05-03,Bachelors ,Clerical,M,M,1,0,0,1,68214,0,68
1478,12567,,Carmen,M,Arthur,,3748 Moss Hollow Court,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0147,1942-02-18,Bachelors ,Clerical,F,M,1,0,0,1,48168,0,49
1479,12568,,Stacey,,Ye,,9015 Denkinger Court,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0179,1942-06-16,Bachelors ,Clerical,F,M,1,0,0,1,51759,0,45
1480,12569,,Kristin,C,Rai,,4289 Wellington Avenue,,Warrington,England,United Kingdom,WA3 7BH,1 (11) 500 555-0135,1942-03-19,Graduate Degree,Clerical,F,M,1,0,0,1,66025,0,45
1481,12570,,Casey,W,Munoz,,9324 Youngsdale Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0167,1980-05-16,Partial College,Manual,M,S,0,1,0,0,32647,0,62
1482,12571,,Jennifer,,Green,,4070 Lacorso Drive,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0139,1980-05-19,Partial College,Manual,F,M,0,1,0,0,15331,0,43
1483,12572,,Alisha,,Chander,,422 Quartermaster,,Findon,South Australia,Australia,5023,1 (11) 500 555-0176,1980-05-27,Partial College,Manual,F,S,0,1,0,0,21752,0,39
1484,12574,,Derek,,Raje,,2742 Cincerto Circle,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0112,1980-02-11,Partial College,Manual,M,S,0,1,0,0,13409,0,53
1485,12575,,Jaclyn,A,Shen,,6131 Orangewood Court,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0134,1979-09-12,Partial College,Manual,F,S,0,1,0,0,23890,0,38
1486,12576,,Walter,,Dominguez,,3578 Courthouse Drive,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0148,1979-03-14,Partial College,Manual,M,S,0,1,0,0,18900,0,55
1487,12577,,Francis,,Sanz,,3492 Broadway Street,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0149,1979-08-20,Partial College,Manual,M,S,1,1,0,0,24860,1,59
1488,12578,,Gavin,M,Perry,,5869 Sierra Ridge,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0195,1980-02-28,Partial College,Manual,M,S,0,1,0,0,21717,1,58
1489,12579,,Lydia,S,Sanchez,,480 W. Holly Drive,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0177,1978-09-10,Partial College,Manual,F,S,1,1,0,0,24966,0,39
1490,12580,,Cedric,R,She,,4634 St. Paul Way,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0174,1978-09-08,Partial College,Manual,M,S,1,1,0,0,25383,0,55
1491,12581,,Kristina,A,Fernandez,,2595 Worth Ct.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,1978-03-11,Partial College,Manual,F,S,0,1,0,0,14588,1,37
1492,12582,,Carmen,W,Sara,,5030 Blue Ridge Dr.,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0113,1977-03-25,High School,Manual,F,S,0,2,0,0,17956,0,41
1493,12584,,Brittney,,Ma,,4844 Waterfall Way,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0177,1976-07-04,High School,Manual,F,S,0,0,1,1,15109,0,44
1494,12585,,Ian,,Martinez,,6422 Vista Diablo,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0140,1979-06-24,High School,Manual,M,M,1,0,1,1,20881,0,71
1495,12586,,Kellie,A,Hernandez,,8248 N. Ranchford Court,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0138,1979-04-24,High School,Manual,F,S,0,0,1,1,24582,1,42
1496,12587,,Danny,,Travers,,6908 Woodchuck Pl.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0127,1978-08-20,Bachelors ,Clerical,M,S,1,0,0,0,34220,1,64
1497,12588,,Tracy,J,Chande,,9548 Jomar Drive,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0138,1977-07-25,High School,Manual,F,S,0,0,1,1,11470,0,46
1498,12589,,Ruben,,Rodriguez,,3923 Dew Drop Circle,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0188,1977-05-17,Partial College,Manual,M,M,1,0,0,0,11927,0,59
1499,12591,,Meredith,D,Madan,,Zollstr 68,,Berlin,Hessen,Germany,14129,1 (11) 500 555-0146,1961-04-21,Graduate Degree,Clerical,F,M,1,0,0,4,41658,0,45
1500,12592,Ms.,Amy,J,Li,,2862 Pinehurst Court,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0151,1961-07-20,Graduate Degree,Clerical,F,M,1,0,0,4,67041,1,53
1501,12593,,Benjamin,F,Zhang,,7980 Los Gatos Court,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0134,1961-05-03,Graduate Degree,Clerical,M,S,1,0,0,4,92189,1,75
1502,12594,,Sandra,,Gao,,1121 Ferry Street,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0171,1961-02-16,Graduate Degree,Clerical,F,M,1,0,0,4,66248,0,52
1503,12595,,Mathew,B,Blanco,,3332 Walnut Blvd.,,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0155,1961-06-19,Graduate Degree,Clerical,M,S,1,0,0,3,65040,0,66
